"PostID","UserID","UserName","Comment","Timestamp","Datasource"
"109937","649919","Sandra Brock","I can't believe how The Order ended. wanting more","2023-11-07 13:22:05","facebook"
"116517","792056","John Caldwell","The ending of Snowpiercer left me satisfied. I'm invested in every performance.","2023-07-13 13:14:54","facebook"
"38483","205020","Brian Franco","Tiny Pretty Things vs Queer Eye - which one should I watch first?","2023-01-30 23:19:42","facebook"
"85092","384421","Selena Burns","Canceled my Netflix subscription because lack of new content I enjoy. Will miss Lost in Space though.","2023-05-16 05:30:51","facebook"
"75473","363372","Todd Mcfarland","Arcane has such deep themes. beautifully explored","2022-06-20 01:04:15","facebook"
"118008","582815","Tina Lee","The Witcher: Blood Origin is a cultural phenomenon. it's changed the genre","2023-01-04 10:24:51","facebook"
"34612","247576","Ebony Ryan","The OA is overrated. the writing got lazy","2021-05-24 08:30:04","facebook"
"48068","655400","Lisa Matthews","Squid Game exceeded my expectations. exceeded all my expectations","2024-06-14 15:36:31","facebook"
"63518","938128","Michael Poole","Would love to see a crossover between Altered Carbon and Glow. It's so relatable.","2021-08-16 12:01:41","facebook"
"86033","535988","Jason Brooks MD","Queen Sono is too good to be true. Did not see that coming!","2024-05-27 18:37:39","facebook"
"63986","639144","Kevin Casey","13 Reasons Why reminded me of Sweet Magnolias. but even better","2021-07-01 20:56:54","facebook"
"106975","359754","Tina Larsen","Why does Lockwood & Co. make me feel conflicted? it brings up memories","2021-11-20 11:47:01","facebook"
"88728","977202","Angelica Terry","The chemistry between the actors in Wednesday is electric. Some actors outshine others.","2021-01-25 01:13:02","facebook"
"29851","263190","Anthony Reeves","Started watching The Circle, and I'm hooked. the mystery is compelling","2021-12-02 09:42:03","facebook"
"59334","321116","Lisa Miles","Does anyone else rewatch Black Mirror? the story is so layered","2022-01-25 17:26:41","facebook"
"109503","51848","Tiffany Thomas","I can't believe how much I cared about the fan favorite in Away. rooting for them throughout","2023-04-26 02:47:14","facebook"
"38464","53948","Melissa Harris MD","I'm surprised how much I liked Snowpiercer. The character development is fantastic.","2022-01-13 16:48:30","facebook"
"43303","677704","David Wilson","Would love to see a crossover between Vikings: Valhalla and Ratched. The character development is fantastic.","2021-03-06 21:53:09","facebook"
"50142","508012","Amanda Valdez","The Sandman was my quarantine escape. it helped me through tough times","2023-04-28 04:10:51","facebook"
"55018","719546","Mr. Eric Meza","I’m obsessed with the aesthetics of The Haunting of Bly Manor. unique","2022-06-29 15:15:35","facebook"
"47517","858697","William Maddox","The character development in Sweet Magnolias is fascinating to watch. Some actors outshine others.","2023-07-13 07:21:55","facebook"
"35646","353556","John Hall","Does anyone else feel White Lines is I'm still processing what I saw.? Not as good as I expected.","2022-03-04 10:42:10","facebook"
"69723","994240","Melissa Soto","The world-building in Unbelievable is immersive. Every character feels so real.","2024-08-31 06:56:23","facebook"
"26369","386760","Gary Moore","Outlander season finale left me speechless. Did not see that coming!","2023-11-26 19:23:04","facebook"
"13053","976260","Isabella Garcia","Can't believe what happened in the latest episode of Blood & Water! Did not see that coming!","2024-09-24 14:45:29","facebook"
"48896","425951","Bryan Reynolds","Lockwood & Co. raises some important questions. beautifully explored","2021-01-07 02:02:44","facebook"
"82350","750158","Edwin Gonzalez","Finished The Umbrella Academy, now what should I watch next? Suggestions?","2024-04-25 13:29:12","facebook"
"77145","570144","Deanna Mitchell","I'm late to the party, but Fire Chasers is Did not see that coming!. The plot twists keep me on the edge of my seat.","2022-12-04 21:48:30","facebook"
"47995","949889","Daniel Richardson","Love is Blind is overrated. it tries too hard to be different","2021-05-05 18:28:31","facebook"
"47501","692546","Cynthia Roberts","The attention to detail in Lost in Space is thoughtfully detailed. Some actors outshine others.","2022-11-12 06:11:43","facebook"
"99114","389330","Tonya Hunter","Why isn’t Netflix promoting Mindhunter more? should be featured more","2022-03-27 07:39:00","facebook"
"48257","296765","Cory Ramirez","The cinematography in Cobra Kai is a bit dark. The visual effects are mind-blowing.","2023-07-03 06:40:34","facebook"
"14386","391922","Jason Yoder","Narcos has such a satisfying ending. unexpected","2022-10-10 08:26:31","facebook"
"82125","393186","Dr. Michael Mckenzie Jr.","You raises some important questions. relevant to today","2024-09-20 00:35:53","facebook"
"57775","994030","Michael Collins","The cast of Locke & Key is perfectly chosen. No spoilers, but wow!","2023-08-30 19:29:48","facebook"
"32071","656714","Frank Scott","The acting in Away is outstanding. Some actors outshine others.","2024-04-11 09:31:37","facebook"
"96219","626187","Shawn Moore","Netflix has truly stepped up their game with Daybreak. Top-notch production value.","2024-08-18 02:43:54","facebook"
"76735","162616","Joshua Mathis","The season finale of Altered Carbon was unexpected. I'm still processing what I saw.","2021-04-06 11:40:24","facebook"
"37412","88115","Thomas Ramsey","The cast of White Lines is perfectly chosen. Did not see that coming!","2022-04-21 14:07:47","facebook"
"54529","355110","Margaret Watson","The story arc in Bodyguard is beautifully developed. I'm invested in every performance.","2024-06-13 01:27:19","facebook"
"109213","669494","Gary Zhang","The character arcs in The Irregulars are well-planned. Some actors outshine others.","2023-04-24 16:23:21","facebook"
"23237","578517","Erin Gonzalez","I’m obsessed with the wardrobe in Messiah. fashion-forward","2023-11-17 20:39:19","facebook"
"64196","479883","Manuel Wilson DDS","13 Reasons Why is too good to be true. I'm still processing what I saw.","2024-02-24 22:22:55","facebook"
"117484","128712","Marcia Butler","The attention to detail in Cobra Kai is incredibly detailed. Every character feels so real.","2022-04-17 18:21:32","facebook"
"21981","943556","John Walls","The character arcs in Russian Doll are consistently engaging. I'm invested in every performance.","2022-01-12 07:42:30","facebook"
"67048","422311","Shawn Bennett","Daybreak is a cultural phenomenon. everyone's talking about it","2023-11-22 03:11:44","facebook"
"117687","475552","Gwendolyn Allen","The Serpent is so underrated. it's so well made","2022-03-06 08:33:05","facebook"
"24413","661098","David Hanna","Wish Netflix would renew The Irregulars for another season. The cliffhanger ending needs resolution.","2022-03-25 05:44:49","facebook"
"43955","257258","Billy Blankenship","The Baby-Sitters Club should have ended after five seasons. losing its charm","2022-09-29 03:55:07","facebook"
"63296","380065","Stephen Archer","I'm late to the party, but Bodyguard is No spoilers, but wow!. The plot twists keep me on the edge of my seat.","2021-01-16 02:59:11","facebook"
"33676","309515","Jeffrey Lewis","The Sandman vs The Kominsky Method - which one should I watch first?","2021-12-19 01:30:40","facebook"
"84701","192031","Kathryn Walker","I can't wait to talk about Arcane with everyone. need to discuss all the theories","2024-01-11 12:42:26","facebook"
"115855","776777","Luis Ellis","The pacing of Greenhouse Academy is well-balanced. I'm still processing what I saw.","2024-05-20 05:29:44","facebook"
"82102","422119","Cheryl Jones","I'm late to the party, but Indian Matchmaking is Did not see that coming!. It's so relatable.","2022-01-19 14:36:17","facebook"
"63692","547671","Tracey Rosales","Wish Netflix would renew Greenhouse Academy for another season. There's so much more story to tell.","2023-01-21 14:43:14","facebook"
"80991","618443","Carlos Smith","The character arcs in Locke & Key are satisfying to watch. Some actors outshine others.","2023-12-23 16:21:06","facebook"
"46787","872869","Jeremy Stanley MD","Would love to see a crossover between Sex Education and Raising Dion. It's so relatable.","2021-02-22 14:48:53","facebook"
"66551","546224","Michael Love","The Crown season finale left me emotional. Did not see that coming!","2023-08-21 11:03:10","facebook"
"31485","104385","Gregory Parker","Why isn’t Netflix promoting Cobra Kai more? deserves more marketing","2022-05-30 21:26:53","facebook"
"99515","242284","Jasmin Lee","How can Netflix cancel Glow? lack of new content I enjoy","2023-03-18 05:09:32","facebook"
"97520","67864","Joseph Ward","I’ve never seen anything like Spinning Out. the execution is perfect","2023-02-07 07:12:19","facebook"
"41016","583086","Scott Cook","Mindhunter has the best dialogue. so witty","2023-03-26 15:08:34","facebook"
"104757","646960","Frank Olsen","The CGI in The Witcher: Blood Origin is realistic. Every character feels so real.","2021-09-16 09:47:21","facebook"
"117253","04252","Megan King","The character arcs in Blood & Water are well-planned. Every character feels so real.","2023-12-21 22:11:24","facebook"
"3981","825027","Nathan Ruiz","The attention to detail in The Chilling Adventures of Sabrina is thoughtfully detailed. I'm invested in every performance.","2023-02-07 02:04:41","facebook"
"97993","995464","Raymond Todd","Has anyone watched Daybreak? Is it worth the hype?","2023-02-08 02:34:17","facebook"
"87353","323784","Brian Taylor","Netflix's subtitle quality in Jessica Jones is needs improvement. Really helps me practice my language skills.","2021-04-27 09:21:56","facebook"
"110186","441942","Emily Thomas","I can't wait to talk about The Chilling Adventures of Sabrina with everyone. need to discuss all the theories","2022-09-13 19:25:10","facebook"
"29179","161322","Kyle Kelley","Netflix has truly stepped up their game with Cheer. The cast is phenomenal.","2021-09-19 08:37:20","facebook"
"73215","142812","Shane Frost","Netflix needs to improve their recommendation system. It affects the viewing experience.","2022-02-12 07:37:35","facebook"
"7130","941650","Victoria Crosby MD","Did anyone else cry during the plot twist in The Defenders? the scene was powerful","2021-02-16 16:15:11","facebook"
"67184","751047","Jennifer Martinez","I wish I could forget House of Cards so I could watch it again. I'm still processing what I saw.","2024-09-11 03:11:05","facebook"
"85033","528809","Lori Kirby","Cobra Kai has the best dialogue. feels natural","2023-02-20 13:43:58","facebook"
"40033","387018","Debbie Holmes","The Baby-Sitters Club is hands down the best Netflix series. The plot twists keep me on the edge of my seat.","2021-12-20 15:10:54","facebook"
"39884","775819","Javier Stevens","Locke & Key is a cultural phenomenon. it's creating important conversations","2021-05-28 04:15:44","facebook"
"31976","104253","John Campbell","Anyone else waiting for season five of The Circle? counting down the days","2023-03-19 15:36:17","facebook"
"119339","173726","Laura Cox","Why isn't everyone talking about Sweet Magnolias? it's so well-written","2022-02-26 14:06:36","facebook"
"78696","757937","Heather Christensen","I wish the fan favorite from Trinkets had more screen time. their development was promising","2023-06-21 01:23:06","facebook"
"45134","351440","Jodi Higgins","The twists and turns in Locke & Key had me on the edge of my seat. Did not see that coming!","2024-05-02 08:30:02","facebook"
"76030","946404","Jodi Park","Just finished watching The Sandman. It was okay, I guess.","2021-03-08 02:55:28","facebook"
"52309","312774","Michelle Mcgee","Queen Sono is my new obsession. The character development is fantastic.","2022-07-16 13:01:16","facebook"
